URL,Price,Description,Product Name
https://www.liveyoursport.com/products/head-115-ct-squash-racket,"Rs 7,319.00"," ,Players who have good technique and hit the ball sweetly, this racket is for you! This racket really makes you feel the ball when on the sweetspot , you'll have to work a little for power due it's stiff frame and lightweight , however an really good racket for precision and control players. Head 115 CT is the lightest squash racquet in the Corrugated Technology sequence of 2009. It weighs only 115g. It's head-heavy with a stability of 370mm with an open-throat design. It's among the most effective rackets in the current marketplace, all because of the modern innovations from Head. Mixing with Metallix substance and Microgel building, Head has the capacity to enhance its rackets by 12% when it comes to energy change and contact by definitely offering better responsiveness. Head 115 CT endows you with rock solid feel and effect. When you like to constantly strike the ball hard with a powerful swing, then this racket won't be wasting your time. Simultaneously, it enables you to create extremely precise drop shots because of its huge sweet-spot. It will help you increase your explosiveness in the overall game.,Level - Intermediate Head Size - 500 sq cm Frame Weight - 115 g Balance - Head Light Composition - MicroGEL, Metallix Tension - 23 - 29 lbs Grip - Ultratac Beam Width - 20 mm Throat - Open Strings - Evolution Pro String Pattern - 12 x 17 Power - 7 Control - 8 Touch/Feel - 8",Head 115 Ct Squash Racket*
https://www.liveyoursport.com/products/harrow-vapor-dread-ii-squash-racket-black-yellow-green-red,"Rs 8,924.00"," ,The Harrow Vapor Dread Squash Racquet has new graphics for the 2012 season. It's time to get irie with the newest design of our best selling racquet around the world. With the same performance and playability that you have come to expect from the Vapor, this jammin' makeover is sure to improve your game and style, mon.,Strung with Ashaway SuperNick XL at 28lbs,Weight 140g,Balance 380mm",Harrow Vapor Dread Ii Squash Racket (Black/Yellow/Green/Red)*
https://www.liveyoursport.com/products/gearbox-wristband-2,"Rs 1,638.00"," ,Keep your hands dry with these plush Gearbox Wristbands.  Stop dragging a towel around everywhere when you can just wear one on your wrist.",Gearbox Wristband (2)*
https://www.liveyoursport.com/products/harrow-volt-mens-blue-red-silver,"Rs 10,895.00"," ,Upper:, Mesh and synthetic upper combine to create a breathable, durable upper. Grippy heel collar lining keeps your heel locked in place. Padded tongue and heel collar provide maximum comfort. ",Harrow Volt Men's Blue/Red/Silver*
https://www.liveyoursport.com/products/harrow-shield-pro-squash-eye-guard,"Rs 1,275.00"," ,Polycarbonate eye guard for unsurpassed protection,Anti-fog inner lens,Anti-scratch outer and inner lenses,Wrap-around design and clear nose bridge for maximum vision,Optically correct vision eliminates distortion,Meets ASTM F803.94 high velocity impact resistance standards for racquetball and squash, as required in the Official Rules of the sports.,Includes dual-purpose cleaning pouch and adjustable elastic strap.",Harrow Shield Pro Squash Eye Guard
https://www.liveyoursport.com/products/kanton-cz-55-indoor-shoes-color-white-blue-silver-1,"Rs 1,971.00"," ,n/a",Kanton Cz 55 Indoor Shoes Color White/Blue/Silver*
https://www.liveyoursport.com/products/gamma-supreme-overgrip-jar-of-60,"Rs 8,893.00"," ,For excellent tackiness and absorbency, grab the Gamma Supreme Overgrip. A combination of softness and durability, this grip was designed to last.",Gamma Supreme Overgrip Jar Of 60*
https://www.liveyoursport.com/products/i-mask-junior-squash-eyewear,"Rs 4,750.00"," ,No Fogging or Hazing,Protection for Players who Wear Glasses,Full Peripheral Vision,Lightweight,Custom Made Units,You can Replace Individual PartsNew Release!",I-Mask Junior Squash Eyewear*
https://www.liveyoursport.com/products/i-mask-senior-squash-eyewear,"Rs 4,750.00"," ,No Fogging or Hazing,Protection for Players who Wear Glasses,Full Peripheral Vision,Lightweight,Custom Made Units,You can Replace Individual PartsNew Release!",I-Mask Senior Squash Eyewear*
https://www.liveyoursport.com/products/hi-tec-v-lite-infinity-mens-silver-black-yellow,"Rs 19,559.00"," ,Hi-Tec Infinity indoor, squash, and racquetball shoes are low-profile for enhanced control and traction on any court. The asymmetrical lacing system fits better across the top of your feet and provides a more seamless fit. Improved stability creates a more secure experience as you play. Worn by two-time Squash world number one player ,Nick Matthew,.",Hi-Tec V-Lite Infinity Men'S Silver/Black/Yellow*
https://www.liveyoursport.com/products/hi-tec-v-lite-infinity-mens-blue-tangelo-navy,"Rs 19,559.00"," ,Hi-Tec Infinity indoor, squash, and racquetball shoes are low-profile for enhanced control and traction on any court. The asymmetrical lacing system fits better across the top of your feet and provides a more seamless fit. Improved stability creates a more secure experience as you play. Worn by two-time Squash world number one player ,Nick Matthew,.",Hi-Tec V-Lite Infinity Men'S Blue/Tangelo/Navy*
https://www.liveyoursport.com/products/head-xtreme-soft-overgrip-3-pack,"Rs 1,736.00"," ,Head Xtreme Soft Overgrip 3 Pack*",Head Xtreme Soft Overgrip 3 Pack*
https://www.liveyoursport.com/products/head-nano-ti-junior,"Rs 1,825.00"," ,Age:junior ,Gender:any ,Designed for:TRAINING AND COMPETITIVE use. Ideal for young players. ,Available In: ,Warranty Duration:106 ,Requires Assembly:No ,:Tolerance:  , , , , , , , , , , ",HEAD-NANO-TI-JUNIOR*
https://www.liveyoursport.com/products/head-prestige-pro-overgrip-3-pack,"Rs 1,736.00"," ,Head Prestige Pro Overgrip 3 Pack*",Head Prestige Pro Overgrip 3 Pack*
https://www.liveyoursport.com/products/head-prestige-pro-overgrip-10-pack-wristband,"Rs 3,192.00"," ,The HEAD Prestige Pro Overgrip delivers maximum tackiness and more feel than the competition thanks to a specially reinforced polyurethane elastomer material. This 10 pack comes with a highly absorbent and fashionable HEAD wristband.",Head Prestige Pro Overgrip 10 Pack + Wristband*
https://www.liveyoursport.com/products/head-perfect-squash-gutting-power-16,Rs 645.00," ,PA 66 Multifilament Core Multifilament wrap made of extra Soft fibres Specially Formulated Anti-Abrasion coating",Head Perfect Squash Gutting Power 16
https://www.liveyoursport.com/products/head-perfect-power-squash-string,Rs 645.00," ,Design: Multifilament ,Coating: Yes, ,Coating Material: Anti-abrasion, ,String Gauge: 1.20 mm",Head Perfect Power Squash String
https://www.liveyoursport.com/products/head-perfect-power-squash-reel,"Rs 4,916.00"," ,The Head Perfect Power Squash 1.30mm String  110m Reel features a densely braided core of 1250 multifilaments, surrounded by a Co-Polyolefine Ribbon wrap, which results in a crisp and powerful string.,Color - White Length - 10 m/110 m Material - Multifilament wrap made of extra Soft fibres Material2 - Multifilament wrap made of extra Soft fibres Durablity - Anti-Abrasion String Gauge - 16/1.30 mm, 17/1.20 mm Coating Material - Formulated Anti-Abrasion Composition - Multifilament wrap made of extra Soft fibres",Head Perfect Power Squash Reel*
https://www.liveyoursport.com/products/head-neon-130-squash-racket,"Rs 6,868.00"," ,""When you invest in the Neon 130, you get phenomenal power with great feel. Genetically coded with d30 smart molecules, the Neon 130 amplifies the explosiveness of your power shots, while increasing the accuracy of your touch shots.  few customers, though, have pointed out that the 130 may not be the best choice for power."" The Head Neon 130 squash racket delivers exceptional power with amazing maneuverability and comfort. It is an excellent weapon of choice for players seeking that extra power within a Quadro-shaped racket.  Its d3o smart material not only adapts to but also amplifies shots as a result of which powerful shots become all the more explosive along with even more precise touch shots.,Level - Intermediate Head Size - 500 sq cm Frame Weight - 130 g Balance - Head Light Composition - Graphite/D30 Tension - 21 - 27 lbs Grip - Ultratac Beam Width - 16.5 - 20 mm Throat - Close Strings - Evolution Pro String Pattern - 16 x 17 Power - 5.5 Control - 8 Touch/Feel - 8",Head Neon 130 Squash Racket*
https://www.liveyoursport.com/products/head-nano-ti-power-pack-1-racket-1-eyewear-2-balls-squash-racket,"Rs 3,809.00"," ,Head Size - 485 sq cm Frame Weight - 195 g Balance - Head Light","Head Nano Ti Power Pack (1 Racket, 1 Eyewear, 2 Balls) Squash Racket*"
https://www.liveyoursport.com/products/head-nano-ti-120-squash-racket,"Rs 6,417.00"," ,Length - 27 inch Weight - 120 gm Composition - Titanium, Graphite Level of play - Intermediate Additional Features - Unstrung Weight (gm): 110-130, Technology: Titanium, Graphite Cover - 3/4 Cover Balance - 365 mm Beam Width - 19.5 mm Head Size - 76.5 sq in. String Pattern - 14 x 18",Head Nano Ti 120 Squash Racket*
https://www.liveyoursport.com/products/head-microgel-power-lazer-squash-racket,"Rs 4,468.00"," ,The Microgel Power Lazer comes with a 77.5 sq.in head with a large sweet spot for increased control and accuracy on off-center shots. This racquet is good to produce extra power and spin. The Head Microgel Power Laser squash racket offers added power and a solid reliable feel on every shot by adding exclusive lined microgel substances that form a connected polygon chaos leading to higher-density of the 160g (5.6oz) figure. The racket also features a 77.5in2 (500cm2) head which includes a big sweet-spot for greater accuracy on-off-center shots. Facilitating the 12 x 17 string pattern, this head-heavy balanced frame produces additional power for enhanced shots., ,Level - Beginner Head Size - 500 sq cm Frame Weight - 160 g Balance - Head Heavy Grip - Soft Tac Beam Width - 17 mm Throat - Open String Pattern - 12 x 17 Power - 4 Control - 5 Touch/Feel - 5",Head Microgel Power Lazer Squash Racket*
https://www.liveyoursport.com/products/prince-durarib-replacement-grip,Rs 722.00," ,Prince Durarib+ Replacement Grip*",Prince Durarib+ Replacement Grip*
https://www.liveyoursport.com/products/head-microgel-125-squash-racket,"Rs 7,458.00"," ,Model: MicroGel 125,Category: Senior,Size: NA",Head Microgel 125 Squash Racket*
https://www.liveyoursport.com/products/prince-durapro-overgrip-jar-of-60,"Rs 8,893.00"," ,For added comfort and absorption, Prince DuraPro+ Overgrip delivers both. This high-tack, high-durability overgrip will perform its best when you’re under pressure.",Prince Durapro+ Overgrip Jar Of 60*
https://www.liveyoursport.com/products/nike-womens-swoosh-sport-headbands-6-pack,"Rs 2,586.91"," , , When you're pushing it to the limit, keep any distraction out of your way when you're wearing the Nike® Swoosh Sport Headbands. The jacquard elastic bands keep your hair in place when you want to focus on your workout. Sporty details, including the Nike® Swoosh logo in a contrasting color and a contrast-colored interior stripe, are small details that complete your look when you're headed out after your session. , , ,FEATURES:, , ,Women's exercise headband, ,Constructed from jacquard elastic for a secure fit, ,Total relaxed opening: 44cm, ,One size fits most, ,Style: NJN92978, ,Nike, , , ,Country of Origin: China, ,Web ID: 56497726, ",Nike Women'S Swoosh Sport Headbands - 6 Pack*
https://www.liveyoursport.com/products/nike-womens-studio-twist-mezzo-printed-headband,"Rs 2,915.99"," , , Put the finishing touch on your workout getup with the Nike® Women's Studio Twist Mezzo Printed Headband. Perfect for sports or working out, this headband features a unique twist and a customizable tie for unmistakable style and an enhanced fit. When it's time to get serious, Dri-FIT® fabric quickly absorbs sweat and dries quickly for comfortable performance. Leave distractions behind when you wear this Nike® Studio Twist Headband. , , ,FEATURES:, , ,Twisty tie headband, ,Dri-FIT® Fabric to wick sweat away and help keep you dry and comfortable, ,Customizable tie feature helps hold hair in place, ,Heat Transferred Swoosh logo, ,Allover mezzo print for athletic style, ,Sold as single, ,Length: 95cm, ,Fabric: 80% Polyester / 20% Spandex, ,Style: NJN91, ,Nike, , , ,Country of Origin: China, ,Web ID: 35049166, ",Nike Women'S Studio Twist Mezzo Printed Headband*
https://www.liveyoursport.com/products/prince-airo-bolt-squash-racket,"Rs 4,856.00"," ,Graphite 140 Gm",Prince Airo Bolt Squash Racket*
https://www.liveyoursport.com/products/nike-womens-swoosh-headbands-6-pack,"Rs 2,999.29"," , , Loose strands won't be a disruption to your workout when you wear the Nike® Women's Swoosh Headband. Available in eye-catching colors and sold in a set of six, keep extras in your gym bag or purse so you'll always be prepared for a focused gym or studio session. The elastic band features the Swoosh™ logo on the outside for style and silicone strips along the inside to help hold back your hair. , , ,FEATURES:, , ,Nike® skinny headbands, ,Elastic band with added silicone holds hair in place for secure fit, ,Variety of different colors for mixing and matching, ,Sublimated Swoosh logo, ,Total relaxed opening 44cm, ,Sold as 6 pack, ,Fabric: 65% Polyester / 35% Spandex, ,Style: NJN65, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 46627166, ",Nike Women'S Swoosh Headbands - 6 Pack*
https://www.liveyoursport.com/products/prince-durapro-overgrip-3-pack,"Rs 1,792.00"," ,For added comfort and absorption, Prince DuraPro+ Overgrip delivers both. This high-tack, high-durability overgrip will perform its best when you’re under pressure.",Prince Durapro+ Overgrip 3 Pack*
https://www.liveyoursport.com/products/nike-womens-reversible-cold-weather-running-headband,"Rs 3,080.95"," , , Experience double the coverage and infinite style opportunities with the Nike® Women's Reversible Cold Weather Running Headband. Blast off on a productive run in cold weather with brushed Dri-FIT® fabric pulling sweat away from your skin to minimize chill. An allover print design adds signature athletic style, while reflective details make you easier to see in low-light conditions. Turn the heat up on winter when you jog in the Headband. , , ,FEATURES:, , ,Cold weather running headband, ,Brushed Dri-FIT® fabric keeps you cool and dry with sweat-wicking coverage, ,Traps heat for cold weather rns, ,Allover print adds signature athletic style, ,Reflective details make you easier to see in low-light conditions , ,Care Instructions: Machine wash, ,Fabric: 88% polyester / 12% spandex , ,Style: 632273, ,Nike , , , ,Country of Origin: Vietnam, ,Web ID: 41399456, ",Nike Women'S Reversible Cold Weather Running Headband*
https://www.liveyoursport.com/products/nike-womens-running-wrap,"Rs 3,827.00"," , , When the temperatures drop, make sure you're covered with the Nike® Running Wrap. Dri-FIT® fabric keeps you cool and dry so that you're comfortable outdoors, while the reflective Swoosh logo provides an added touch of athletic style for your workout. Whether you're running in the cooler weather or heating it up outdoors, you'll be good to go with the running wrap. , , ,FEATURES:, , ,Women's infinity wrap , ,Dri-FIT® material wicks away moisture to keep you comfortable , ,Reflective Swoosh logo provides athletic style and practical visibility, ,Cool pattern is an on-trend touch , ,One size fits most, ,Fabric: 89% polyester / 11% spandex, ,Style: NRA35P, ,Nike , , , ,Country of Origin: China, ,Web ID: 76005346, ",Nike Women'S Running Wrap*
https://www.liveyoursport.com/products/nike-womens-pro-swoosh-headband,"Rs 2,923.00"," , , For a classic athletic look that won't let you down, go with the Nike® Pro Swoosh Headband when you're training your hardest. Jacquard elastic, featuring the Nike® Swoosh across the front, keeps your hair in place while you're at the gym, and the silicone interior offers the secure fit you need to stay focused on your workout. , , ,FEATURES:, , ,Women's athletic hairband, ,Nike® PRO elastic offers a secure, comfortable fit, ,Silicone interior helps the headband stay in place through your toughest training, ,Jacquard elastic features the Swoosh logo , ,Total relaxed opening: 44 cm, ,One size fits most, ,Fabric: 59% nylon / 15% polyester / 13% silicone / 13% spandex, ,Style: NJNB6, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 76005336, ",Nike Women'S Pro Swoosh Headband*
https://www.liveyoursport.com/products/head-ultra-tac-squash-grip,Rs 515.00," ,Head Ultra Tec Squash Grip",Head Ultra Tec Squash Grip
https://www.liveyoursport.com/products/nike-womens-pro-hyperwarm-ski-sweater-arm-sleeves,"Rs 4,400.58"," , , When the temperature cools, keep your workout hot with the Nike® Pro Hyperwarm Ski Sweater Arm Sleeves. Brushed fabric interior feels soft and comfortable while keeping you warm, and the Nike® Pro elastic band ensures a secure fit so there's no bunching or slipping while you pump your arms. With thumbholes at the sleeve ends and a hidden pocket on the inside left sleeve, you'll freely focus on your session. , , ,FEATURES:, , ,Women's exercise arm sleeves , ,Brushed fabric interior keeps you comfortable during your workout, ,Nike® Pro elastic band on upper sleeve ensures a secure fit, ,Thumbholes at the sleeve ends offer additional warmth, ,Hidden pocket on inside left sleeve provides storage while you're out, ,Heat-transferred Nike® Swoosh logo on bottom of sleeve, ,Sold as a pair, ,Fabric: 58% polyester / 28% spandex / 3% TPU / 3% elastine, ,Style: NRSA7, ,Nike, , , ,Country of Origin: China, ,Web ID: 54161616, ",Nike Women'S Pro Hyperwarm Ski Sweater Arm Sleeves*
https://www.liveyoursport.com/products/nike-womens-pro-headband,"Rs 2,915.99"," , , Whether you're increasing your intensity at the gym or pushing for the extra mile on the track, keep your face cool and comfortable while you work out. Jacquard Nike® Pro elastic ensures a firm grip throughout your session, while added silicone beads on the band's interior prevent the headband from slipping and sliding while you push it to the limit. For the ultimate workout, stay focused when you choose the Nike® Pro Headband. , , ,FEATURES:, , ,Women's exercise headband, ,Constructed from jacquard Nike® Pro elastic, ,Silicone beads on headband interior prevent slipping for a secure fit, ,Total relaxed opening: 44cm, ,One size fits most, ,Style: NJN77, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 51125176, ",Nike Women'S Pro Headband*
https://www.liveyoursport.com/products/nike-womens-printed-headbands-6-pack,"Rs 2,999.29"," , , Loose hair won't disrupt your focus when you're wearing the Nike® Printed Headband. Available in bright, bold colors and prints and sold in a set of six, keep extras in your gym bag or purse so you'll always be prepared for a gym or studio session. The elastic band features the Swoosh logo on the outside for style and silicone strips along the inside to help hold back your hair. , , ,FEATURES:, , ,Women's skinny headbands, ,Elastic band with added silicone holds hair in place for secure fit, ,Variety of different colors for mixing and matching, ,Sublimated Swoosh logo, ,Total relaxed opening 44cm, ,Sold as 6 pack, ,One size fits most, ,Fabric: 65% Polyester / 35% Spandex, ,Style: NJN65SU15, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 56188226, ",Nike Women'S Printed Headbands - 6 Pack*
https://www.liveyoursport.com/products/prince-drypro-overgrip-3-pack,"Rs 1,896.00"," ,Prince DryPro Overgrip delivers maximum absorption to keep your hands dry and ready for action. This overgrip is especially useful in humid conditions and for heavy perspiration.",Prince Drypro Overgrip 3 Pack*
https://www.liveyoursport.com/products/nike-womens-pro-angle-graphic-calf-sleeves,"Rs 3,824.06"," , , Protect yourself when you're working out in the elements with the Nike® Pro Angle Graphic Calf Sleeves. Crafted from durable Dri-FIT® fabric, the sleeves wick moisture away, allowing for a cool, fresh experience. The elastic band provides a secure fit, while the Nike® Swoosh logo and oversized angled wordmark are bold details that sport your passion to perform at your best. , , ,FEATURES:, , ,Women's calf sleeves, ,Dri-FIT® fabric keeps you cool and comfortable while you're heating up your workout, ,Elastic band offers a secure fit so you can concentrate on your session, ,Heat transferred Swoosh logo and wordmark across the sleeve, ,Sold as a pair, ,Fabric: 40% polyester / 20% spandex / 20% nylon / 20% rubber, ,Style: NRSB2, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 57499316, ",Nike Women'S Pro Angle Graphic Calf Sleeves*
https://www.liveyoursport.com/products/nike-womens-adjustable-headbands-2-pack,"Rs 2,999.29"," , , From practice to play, the Nike® Women's Adjustable Headbands make it easy to stay focused. These skinny headbands get the job done thanks to the interior design which helps the hair band stay secure while keeping your hair out of your face. The adjustable clip creates a comfortable fit for different sizes, and the Swoosh™ logo adds a touch of athletic style. Accessorize your workout gear with this Nike® headband two-pack. , , ,FEATURES:, , ,2-pack of Nike® headbands, ,Adjustable clip ensures custom fit, ,Lined interior designed to stay in place and keep loose hair strands, ,Nike® Swoosh™ logo for athletic style, ,Nike, , , ,Country of Origin: Imported, ,Web ID: 29754756, ",Nike Women'S Adjustable Headbands - 2 Pack*
https://www.liveyoursport.com/products/nike-womens-lotus-printed-running-headband,"Rs 3,311.00"," , , Don't let distractions slow your stride in the Nike® Women's Lotus Printed Running Headband. The wide, stretchy design of the headband offers a comfortable fit, while Dri-FIT® fabric helps to keep you dry. A ""Run"" Swoosh design logo is reflective, providing low-light visibility and adding an athletic touch. The allover ""lotus"" print lends eye-catching detail to your look as you perfect your pace in the Lotus Running headband. , , ,FEATURES:, , ,Printed running headband, ,Stretch fabric gives you a snug fit, ,Dri-FIT® fabric helps keep you dry and comfortable, ,Reflective logo stands out in low light and adds athletic style, ,Allover ""lotus"" print adds eye-catching detail, ,Care Instructions: Machine wash, ,Fabric: Dri-FIT® 88% polyester / 12% spandex, ,Style: 800686, ,Nike, , , ,Country of Origin: Vietnam, ,Web ID: 68547966, ",Nike Women'S Lotus Printed Running Headband*
https://www.liveyoursport.com/products/saxon-sx900-mens-white-navy-silver,"Rs 8,792.70"," ,Saxon SX900 indoor court shoes combine the best of both worlds in design and technology thanks to their sporty looks and excellent stability. The specially developed sole has an integrated dampening system which ensures maximum impact protection, and offers the best possible abrasion resistance. These shoes have undergone extreme testing to ensure you’re getting the highest performance possible.",Saxon SX900 Men's White/Navy/Silver*
https://www.liveyoursport.com/products/sanguine-wrist-band-sweat-band,Rs 225.00," ,Wrist Bands are great for sporting events,maintains grip & surface ,friction. ,Cotton and nylon blend with added spandex ensures super ,performance and a great fit Embroidered logo 1"" x 1.5"". ,Fabric: 74% cotton- 9% spandex with nylon cover-16% elastic. Colour : Black, Turquoise.,**Price Includes Delivery Charges of Rs. 75",Sanguine Wrist Band/Sweat Band*
https://www.liveyoursport.com/products/salming-race-r5-2-0-womens-purple,"Rs 12,682.00"," ,Salming Race R5 2.0 indoor court shoes give squash and racquetball players the stability they need for safety and success. The uniquely comfortable upper and elongated heel cup virtually eliminate the break-in period for top performance right out of the box. The flexibility will stimulate your foot’s natural movement while the bright colors will motivate your game.",Salming Race R5 2.0 Women's Purple*
https://www.liveyoursport.com/products/salming-race-r9-mid-mens-gunmetal,"Rs 14,916.00"," ,Salming Race R9 Mid indoor court shoes put your safety first with technology that ensures stability and excellent shock absorption. These shoes feature less of a heel-to-toe drop and a thicker forefoot with greater rebound characteristics, making it extremely comfortable to run in. With this vivid color, you will definitely light up the court with your feet.",Salming Race R9 Mid Men's Gunmetal*
https://www.liveyoursport.com/products/salming-viper-2-0-mens-gecko-green,"Rs 11,167.10"," ,Salming Viper 2.0 indoor court shoes bring you updated cosmetics thanks to the bright new colors and added protection from LMS+ that prevents your feet from rolling over outward. These fast paced and agile shoes also continue to give players excellent stability and flexibility. The heel-to-toe drop of 7mm sets up a natural posture, allowing a correct lean throughout your stride. A unique upper and midsole work together in the Viper 2.0 to put your feet in the perfect position during the lateral movements of squash and racquetball.",Salming Viper 2.0 Men's Gecko Green*
https://www.liveyoursport.com/products/salming-viper-mens-cyan-blue,"Rs 21,864.00"," ,Salming Viper indoor court shoes are fast paced and agile shoes that offer excellent stability and flexibility. The heel-to-toe drop of 7mm sets up a natural posture, allowing a correct lean throughout the stride. A unique upper and midsole work together to put your feet in the perfect position during the lateral movements of squash and racquetball.",Salming Viper Men'S Cyan Blue*
https://www.liveyoursport.com/products/salming-race-r2-3-0-mens-white,"Rs 14,022.00"," ,Salming Race R2 3.0 indoor court shoes assist your feet with stability during lateral movements by helping them stay in the right position. In this 3rd edition, you’ll feel even better traction for confident movement during squash or racquetball play. Keeping your health in mind, the 5°™ angle concept on the outer edge of the shoe will help you avoid the risk of ankle injury.",Salming Race R2 3.0 Men's White*
https://www.liveyoursport.com/products/salming-race-r2-3-0-mens-navy-safety-yellow,"Rs 14,022.00"," ,Salming Race R2 3.0 indoor court shoes assist your feet with stability during lateral movements by helping them stay in the right position. In this 3rd edition, you’ll feel even better traction for confident movement during squash or racquetball play. Keeping your health in mind, the 5°™ angle concept on the outer edge of the shoe will help you avoid the risk of ankle injury.",Salming Race R2 3.0 Men's Navy/Safety Yellow*
https://www.liveyoursport.com/products/salming-race-r1-2-0-mens-purple,"Rs 14,916.00"," ,Salming Race R1 2.0 indoor court shoes have virtually no break-in time so you can experience higher performance faster. The unique T.G.S.62/75° system designates the distance from heel to the ball of the foot (62% of the shoe) in order to optimize stability, comfort and performance. In addition, enhanced flexibility further stimulates natural movement. With this vivid color, you will definitely light up the court with your feet.",Salming Race R1 2.0 Men's Purple*
https://www.liveyoursport.com/products/salming-race-r2-2-0-mens-light-red,"Rs 13,358.90"," ,The XR110 outsole on Salming Race R2 2.0 indoor court shoes gives squash and racquetball players the control and traction they need to dominate the competition. With the unique Torsion Guide System, these shoes will help stabilize your feet by bending in exactly the right places. The uniquely comfortable upper and elongated heel cup virtually eliminate the break-in period for top performance right out of the box.",Salming Race R2 2.0 Men's Light Red*
https://www.liveyoursport.com/products/salming-race-r1-2-0-mens-safety-yellow,"Rs 14,916.00"," ,Salming Race R1 2.0 indoor court shoes have virtually no break-in time so you can experience higher performance faster. The unique T.G.S.62/75° system designates the distance from heel to the ball of the foot (62% of the shoe) in order to optimize stability, comfort and performance. In addition, enhanced flexibility further stimulates natural movement. With this vivid color, you will definitely light up the court with your feet.",Salming Race R1 2.0 Men'S Safety Yellow*
https://www.liveyoursport.com/products/salming-race-r1-2-0-mens-cyan-fluo-yellow,"Rs 14,916.00"," ,Salming Race R1 2.0 indoor court shoes have virtually no break-in time so you can experience higher performance faster. The unique T.G.S.62/75° system designates the distance from heel to the ball of the foot (62% of the shoe) in order to optimize stability, comfort and performance. In addition, enhanced flexibility further stimulates natural movement. With this vivid color, you will definitely light up the court with your feet.",Salming Race R1 2.0 Men's Cyan/Fluo Yellow*
https://www.liveyoursport.com/products/prince-tackypro-overgrip-bulk-pack-50,"Rs 8,893.00"," ,The Prince TackyPro Overgrip Bulk Pack delivers excellent grip for greater confidence and hold on your racquet. Ideal for competitive players.",Prince Tackypro Overgrip Bulk Pack (50)*
https://www.liveyoursport.com/products/prokennex-utility-junior-squash-glass,Rs 810.00," ,n/a",Prokennex Utility Junior Squash Glass
https://www.liveyoursport.com/products/prince-tackypro-overgrip-30-pack,"Rs 7,339.00"," ,Prince TackyPro Overgrip delivers high performance feel for competitive players. This tacky overgrip will help you maintain a firm and confident hold on your racquet. Ideal for competitive players.",Prince Tackypro Overgrip 30 Pack*
https://www.liveyoursport.com/products/prince-tackypro-overgrip-3-pack,"Rs 1,792.00"," ,Prince TackyPro Overgrip 3 pack delivers excellent grip for greater confidence and hold on your racquet. Ideal for competitive players.",Prince Tackypro Overgrip 3 Pack*
https://www.liveyoursport.com/products/tourna-grip-overgrip-30-pack,"Rs 4,487.00"," ,Tourna Grip Overgrip 30 Pack is one of the most absorbent available. This is the original nonslip grip developed in 1977. You know its reliable because nearly 80% of all tennis touring pros depend on it for exceptional performance.",Tourna Grip Overgrips 30 Pack*
https://www.liveyoursport.com/products/tourna-grip-overgrip-10-pack,"Rs 2,669.00"," ,Tourna Grip Overgrip 10 Pack is one of the most absorbent available. This is the original nonslip grip developed in 1977. You know its reliable because nearly 80% of all tennis touring pros depend on it for exceptional performance.",Tourna Grip Overgrips 10 Pack*
https://www.liveyoursport.com/products/toalson-biologic-squash-string,Rs 698.00," ,Multi-composite string with bio coating,High shock absorption and Softer playability.",Toalson Biologic Squash String
https://www.liveyoursport.com/products/prokennex-headband-white,Rs 260.00," ,Colour: WHITE,**Price Includes Delivery Charges of Rs. 75",Prokennex Headband White
https://www.liveyoursport.com/products/tourna-grip-overgrip-3-pack,"Rs 1,631.00"," ,Tourna Grip Overgrip 3 Pack is one of the most absorbent available. This is the original nonslip grip developed in 1977. You know its reliable because nearly 80% of all tennis touring pros depend on it for exceptional performance.",Tourna Grip Overgrips 3 Pack*
https://www.liveyoursport.com/products/tourna-gauze-grip-tape,"Rs 1,429.00"," ,Tourna Gauze Grip Tape*",Tourna Gauze Grip Tape*
https://www.liveyoursport.com/products/toalson-asterisk-120-squash-string,Rs 574.00," ,Different elastic composite core,High shock absorption on hitting the ball.,**Price Includes Delivery Charges of Rs. 75",Toalson Asterisk 120 Squash String
https://www.liveyoursport.com/products/toalson-asterisk-120-squash-spool,"Rs 6,836.00"," ,Different elastic composite core,High shock absorption on hitting the ball.",Toalson Asterisk 120 Squash Spool*
https://www.liveyoursport.com/products/tecnifibre-supreme-ruby-130-squash-racket,"Rs 7,989.00"," ,n/a",Tecnifibre Supreme Ruby 130 Squash Racket*
https://www.liveyoursport.com/products/tecnifibre-pu-green-305-1-20-single-squash-string,Rs 938.00," ,The Technifibre Synthetic Gut is a centre core string with single wrapped monofilament. Anti-abrasion coating. Provides good performance for players on a limited budget. Also available in 200 m reels., ,Color - Green Length - 200m Thickness - 1.2mm Material2 - Silicon Pyrogene Lubritec String Gauge - Thin Composition - Multifilament, , , , , ,Please Note: The String is cut from a 200 meter Technifibre reel. It does not come with the packaging. Rest assured it's of excellent quality, ,Note: Strings not available in packet but cut from the reel of 100 meter",Tecnifibre Pu Green 305 1.20 Single Squash String
https://www.liveyoursport.com/products/tecnifibre-dynergy-max-kick-step-squash-racket,"Rs 5,509.00"," ,Designed to deliver the best performance, these equipment will leave a long lasting impression on your opponents. All products have been designed, built and manufactured as per International quality standards.",Tecnifibre Dynergy Max Kick Step Squash Racket*
